0.0947, -1.3848, -0.3447, 2.2595, 0.1863, -0.8544, -0.0747
0.0872, -1.3858, -0.3471, 2.2636, 0.1786, -0.8576, -0.0669
0.0797, -1.3868, -0.3495, 2.2676, 0.1710, -0.8607, -0.0593
0.0723, -1.3876, -0.3519, 2.2715, 0.1634, -0.8638, -0.0517
0.0649, -1.3884, -0.3543, 2.2752, 0.1559, -0.8669, -0.0441
0.0575, -1.3890, -0.3567, 2.2787, 0.1484, -0.8700, -0.0366
0.0502, -1.3895, -0.3591, 2.2821, 0.1411, -0.8730, -0.0292
0.0429, -1.3900, -0.3615, 2.2854, 0.1337, -0.8759, -0.0219
0.0357, -1.3904, -0.3638, 2.2886, 0.1265, -0.8789, -0.0147
0.0285, -1.3906, -0.3661, 2.2916, 0.1193, -0.8818, -0.0075
0.0214, -1.3908, -0.3685, 2.2945, 0.1122, -0.8847, -0.0003
0.0143, -1.3909, -0.3708, 2.2973, 0.1051, -0.8875, 0.0067
0.0072, -1.3910, -0.3730, 2.2999, 0.0981, -0.8904, 0.0137
0.0002, -1.3909, -0.3753, 2.3024, 0.0912, -0.8931, 0.0206
-0.0068, -1.3908, -0.3776, 2.3049, 0.0844, -0.8959, 0.0275
-0.0137, -1.3906, -0.3798, 2.3072, 0.0776, -0.8986, 0.0343
-0.0206, -1.3903, -0.3820, 2.3094, 0.0709, -0.9014, 0.0410
-0.0274, -1.3900, -0.3842, 2.3114, 0.0643, -0.9040, 0.0477
-0.0342, -1.3896, -0.3864, 2.3134, 0.0577, -0.9067, 0.0543
-0.0409, -1.3891, -0.3886, 2.3153, 0.0512, -0.9093, 0.0608
-0.0476, -1.3885, -0.3907, 2.3171, 0.0448, -0.9119, 0.0673
-0.0543, -1.3879, -0.3928, 2.3188, 0.0385, -0.9145, 0.0737
-0.0609, -1.3873, -0.3949, 2.3204, 0.0322, -0.9171, 0.0800
-0.0674, -1.3865, -0.3970, 2.3219, 0.0260, -0.9196, 0.0863
-0.0739, -1.3858, -0.3990, 2.3233, 0.0199, -0.9221, 0.0925
-0.0803, -1.3849, -0.4011, 2.3246, 0.0138, -0.9246, 0.0986
-0.0867, -1.3840, -0.4031, 2.3258, 0.0078, -0.9270, 0.1047
-0.0931, -1.3831, -0.4051, 2.3270, 0.0019, -0.9294, 0.1107
-0.0994, -1.3821, -0.4071, 2.3281, -0.0039, -0.9318, 0.1167
-0.1056, -1.3811, -0.4090, 2.3291, -0.0097, -0.9342, 0.1226
-0.1118, -1.3800, -0.4109, 2.3300, -0.0153, -0.9366, 0.1284
-0.1179, -1.3788, -0.4128, 2.3308, -0.0209, -0.9389, 0.1342
-0.1240, -1.3777, -0.4147, 2.3316, -0.0265, -0.9412, 0.1399
-0.1300, -1.3765, -0.4166, 2.3323, -0.0319, -0.9435, 0.1456
-0.1360, -1.3752, -0.4184, 2.3329, -0.0373, -0.9458, 0.1512
-0.1420, -1.3739, -0.4202, 2.3335, -0.0427, -0.9480, 0.1567
-0.1478, -1.3726, -0.4220, 2.3340, -0.0479, -0.9502, 0.1622
-0.1537, -1.3712, -0.4237, 2.3344, -0.0531, -0.9524, 0.1676
-0.1594, -1.3698, -0.4255, 2.3348, -0.0582, -0.9546, 0.1730
-0.1652, -1.3684, -0.4272, 2.3351, -0.0632, -0.9567, 0.1783
-0.1708, -1.3669, -0.4289, 2.3354, -0.0682, -0.9589, 0.1836
-0.1765, -1.3654, -0.4306, 2.3356, -0.0731, -0.9610, 0.1887
-0.1820, -1.3639, -0.4322, 2.3357, -0.0779, -0.9630, 0.1939
-0.1876, -1.3623, -0.4338, 2.3358, -0.0827, -0.9651, 0.1990
-0.1930, -1.3608, -0.4354, 2.3358, -0.0873, -0.9671, 0.2040
-0.1985, -1.3592, -0.4370, 2.3358, -0.0920, -0.9691, 0.2090
-0.2038, -1.3576, -0.4386, 2.3358, -0.0965, -0.9711, 0.2139
-0.2091, -1.3559, -0.4401, 2.3357, -0.1010, -0.9731, 0.2188
-0.2144, -1.3542, -0.4416, 2.3355, -0.1054, -0.9750, 0.2236
-0.2196, -1.3526, -0.4431, 2.3353, -0.1097, -0.9770, 0.2283
-0.2248, -1.3509, -0.4446, 2.3351, -0.1140, -0.9789, 0.2330
-0.2299, -1.3491, -0.4460, 2.3348, -0.1182, -0.9807, 0.2377
-0.2350, -1.3474, -0.4475, 2.3345, -0.1224, -0.9826, 0.2423
-0.2400, -1.3457, -0.4489, 2.3341, -0.1265, -0.9844, 0.2469
-0.2450, -1.3439, -0.4502, 2.3337, -0.1305, -0.9862, 0.2514
-0.2499, -1.3421, -0.4516, 2.3333, -0.1345, -0.9880, 0.2558
-0.2548, -1.3403, -0.4529, 2.3328, -0.1384, -0.9898, 0.2602
-0.2596, -1.3385, -0.4542, 2.3323, -0.1422, -0.9915, 0.2646
-0.2644, -1.3367, -0.4555, 2.3318, -0.1460, -0.9932, 0.2689
-0.2691, -1.3349, -0.4568, 2.3312, -0.1497, -0.9950, 0.2732
-0.2738, -1.3330, -0.4581, 2.3306, -0.1534, -0.9966, 0.2774
-0.2784, -1.3312, -0.4593, 2.3300, -0.1570, -0.9983, 0.2815
-0.2830, -1.3294, -0.4605, 2.3293, -0.1606, -0.9999, 0.2857
-0.2876, -1.3275, -0.4617, 2.3286, -0.1641, -1.0015, 0.2897
-0.2921, -1.3256, -0.4629, 2.3279, -0.1675, -1.0031, 0.2938
-0.2965, -1.3238, -0.4641, 2.3272, -0.1709, -1.0047, 0.2977
-0.3009, -1.3219, -0.4652, 2.3264, -0.1742, -1.0063, 0.3017
-0.3053, -1.3200, -0.4663, 2.3256, -0.1775, -1.0078, 0.3056
-0.3096, -1.3182, -0.4674, 2.3248, -0.1807, -1.0093, 0.3094
-0.3139, -1.3163, -0.4685, 2.3240, -0.1839, -1.0108, 0.3132
-0.3181, -1.3144, -0.4696, 2.3232, -0.1870, -1.0123, 0.3170
-0.3223, -1.3125, -0.4706, 2.3223, -0.1901, -1.0137, 0.3207
-0.3265, -1.3106, -0.4716, 2.3214, -0.1931, -1.0152, 0.3244
-0.3306, -1.3087, -0.4726, 2.3205, -0.1961, -1.0166, 0.3280
-0.3346, -1.3069, -0.4736, 2.3196, -0.1990, -1.0180, 0.3316
-0.3387, -1.3050, -0.4746, 2.3186, -0.2018, -1.0193, 0.3352
-0.3426, -1.3031, -0.4756, 2.3177, -0.2047, -1.0207, 0.3387
-0.3466, -1.3012, -0.4765, 2.3167, -0.2075, -1.0220, 0.3422
-0.3505, -1.2993, -0.4775, 2.3157, -0.2102, -1.0234, 0.3456
-0.3543, -1.2975, -0.4784, 2.3147, -0.2129, -1.0247, 0.3490
-0.3582, -1.2956, -0.4793, 2.3137, -0.2155, -1.0259, 0.3524
-0.3619, -1.2937, -0.4801, 2.3127, -0.2181, -1.0272, 0.3557
-0.3657, -1.2919, -0.4810, 2.3116, -0.2207, -1.0284, 0.3590
-0.3694, -1.2900, -0.4819, 2.3106, -0.2232, -1.0297, 0.3623
-0.3730, -1.2882, -0.4827, 2.3095, -0.2257, -1.0309, 0.3655
-0.3766, -1.2863, -0.4835, 2.3084, -0.2281, -1.0321, 0.3686
-0.3802, -1.2845, -0.4843, 2.3074, -0.2305, -1.0332, 0.3718
-0.3838, -1.2826, -0.4851, 2.3063, -0.2329, -1.0344, 0.3749
-0.3873, -1.2808, -0.4859, 2.3052, -0.2352, -1.0355, 0.3780
-0.3908, -1.2790, -0.4866, 2.3041, -0.2375, -1.0366, 0.3810
-0.3942, -1.2771, -0.4874, 2.3029, -0.2397, -1.0377, 0.3840
-0.3976, -1.2753, -0.4881, 2.3018, -0.2419, -1.0388, 0.3870
-0.4010, -1.2735, -0.4889, 2.3007, -0.2441, -1.0399, 0.3899
-0.4043, -1.2717, -0.4896, 2.2995, -0.2462, -1.0409, 0.3928
-0.4076, -1.2699, -0.4903, 2.2984, -0.2483, -1.0420, 0.3957
-0.4108, -1.2681, -0.4909, 2.2973, -0.2504, -1.0430, 0.3985
-0.4141, -1.2664, -0.4916, 2.2961, -0.2524, -1.0440, 0.4013
-0.4173, -1.2646, -0.4923, 2.2949, -0.2544, -1.0450, 0.4041
-0.4204, -1.2628, -0.4929, 2.2938, -0.2564, -1.0460, 0.4069
-0.4235, -1.2611, -0.4936, 2.2926, -0.2583, -1.0469, 0.4096
-0.4266, -1.2594, -0.4942, 2.2914, -0.2602, -1.0479, 0.4123
-0.4297, -1.2576, -0.4948, 2.2903, -0.2621, -1.0488, 0.4149
-0.4327, -1.2559, -0.4954, 2.2891, -0.2639, -1.0497, 0.4175
-0.4357, -1.2542, -0.4960, 2.2879, -0.2657, -1.0506, 0.4201
-0.4387, -1.2525, -0.4966, 2.2867, -0.2675, -1.0515, 0.4227
-0.4416, -1.2508, -0.4972, 2.2855, -0.2693, -1.0524, 0.4252
-0.4445, -1.2491, -0.4977, 2.2844, -0.2710, -1.0532, 0.4278
